path,GT,bilingual
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_042.wav,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_046.wav,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_050.wav,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_054.wav,que mas,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_057.wav,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_058.wav,ahora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_060.wav,para arriba,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_062.wav,ahora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_063.wav,la parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_064.wav,recuerda,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_070.wav,un solo color para todo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_074.wav,aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_078.wav,sube,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_080.wav,o sea,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_081.wav,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_089.wav,sube nomas,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_092.wav,y esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_097.wav,ahí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_100.wav,el otro extremo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_101.wav,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_104.wav,y ahí juntalo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_108.wav,este este,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_110.wav,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_113.wav,los tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_114.wav,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_116.wav,y este de acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_118.wav,queda,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_124.wav,si quieres metele una mas acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_129.wav,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_130.wav,reflejo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_131.wav,bueno has lo que tu quieras la verdad,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_133.wav,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_136.wav,ahora acuérdate,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_137.wav,lo que esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_139.wav,esto es blanco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_141.wav,y esto es,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_150.wav,así que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_001.wav,traigamos eso de ahí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_004.wav,como,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_011.wav,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_012.wav,como el ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_013.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_017.wav,si mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_019.wav,por ejemplo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_022.wav,esta parte la quieres blanca o negra,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_024.wav,blanca,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_026.wav,ya entendí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_027.wav,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_030.wav,le tengo que poner el cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_032.wav,y en las partes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_034.wav,y en esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_038.wav,tengo que poner,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_040.wav,en el seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_055.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_069.wav,aquí va a estar igual,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_072.wav,sabes que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_088.wav,mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_094.wav,este código,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_096.wav,así que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_103.wav,ta bien,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_104.wav,hazlo al revés,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_111.wav,en vez de uno pon cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_116.wav,has la prueba mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_120.wav,blanco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_123.wav,si le ponemos cero que pasa,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_124.wav,seguir blanco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_131.wav,o sea que tengo que poner,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_133.wav,el uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_136.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_137.wav,y los ceros,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_140.wav,exacto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_143.wav,los unos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_147.wav,para sacar el color,"50,000 multiplied by 50,000."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_150.wav,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_151.wav,como para poner el color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_152.wav,quien sabe,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_157.wav,si quieres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_163.wav,ver la imagen,"I don't know what it would be, I don't know that."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_164.wav,tanto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_166.wav,ponle acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_167.wav,te llamaron a ti,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_168.wav,y tu que haces,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_03-05_English_169.wav,la espada,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_007.wav,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_056.wav,vas a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_099.wav,es mejor la mía que la tuya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_116.wav,mira ves que esta quedando bien,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_119.wav,que paso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_128.wav,cuantos años tiene,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_138.wav,estatura,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_143.wav,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_150.wav,como van chicos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_151.wav,que es eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_157.wav,muy interesante,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_203.wav,diez por diez,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_207.wav,dile que si quiere por mientras ver la imagen,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_223.wav,pa que vea la imagen,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_226.wav,no el ya sabe,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_232.wav,bueno no sabe,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_001.wav,todo eso en blanco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_002.wav,ven a ayudarme,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_003.wav,ayudame en los números,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_004.wav,que es eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_006.wav,eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_010.wav,cara,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_011.wav,solo te puedo ayudar,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_012.wav,a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_014.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_015.wav,seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_017.wav,ya esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_018.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_021.wav,seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_022.wav,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_023.wav,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_025.wav,dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_026.wav,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_027.wav,seis siete y ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_028.wav,dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_029.wav,aquí dice cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_030.wav,cinco seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_031.wav,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_032.wav,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_033.wav,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_034.wav,siete y ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_037.wav,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_039.wav,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_040.wav,siete y ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_042.wav,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_043.wav,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_045.wav,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_047.wav,siete y ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_049.wav,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_050.wav,el seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_051.wav,el seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_052.wav,el cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_053.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_054.wav,cuatro uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_055.wav,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_056.wav,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_057.wav,hasta abajo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_058.wav,nomás eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_059.wav,esque ya lo hicimos los dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_061.wav,que es una,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_062.wav,condición,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_064.wav,un día normal,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_065.wav,que haces,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_067.wav,rutina,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_000.wav,es una condición,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_001.wav,y lo que trata de hacer esto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_002.wav,un número,Parece. Claro que eso.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_004.wav,la computadora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_006.wav,va a escoger un número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_010.wav,tu número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_012.wav,primero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_013.wav,te pone esto,What is what is the number? What is the computer number?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_014.wav,esto significa que esta muy,And then in the wild loop each time you're going to compare these two.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_016.wav,pero si pones aquí esto,"Okay, so it's one different from two."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_019.wav,so sabes como,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_023.wav,terminaba como,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_024.wav,y terminó en en veinte,And then they're going to change the here they change the value of the computer number.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_025.wav,también aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_026.wav,al once,So that now we go back and we compare it again.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_027.wav,no no se te mira,So is this one the same? Are these two different?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_028.wav,anda bien cansado,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_034.wav,binarios,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_036.wav,mira kevin,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_040.wav,ohh ya le entendí,Represents.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_043.wav,que número les dijistes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_046.wav,te falta hacer esto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C3L1P-Apr04-C-Phuong_02-05_English_049.wav,primero pones el número,
