path,transcript,azure
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_186.wav,diez por diez,10 por 10.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_188.wav,dile que si quiere por mientras ver la imagen,Dile que si quiere fomentar la imagen.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_192.wav,pa que vea la imagen,¿Porque vea la imagen?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_193.wav,no el ya sabe,Nadie sabe.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_194.wav,bueno no sabe,Bueno no sabe.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_195.wav,todo eso en blanco,Todos son blancos.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_199.wav,ven a ayudarme,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_201.wav,ayudame en los números,Ayudando en los números.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_203.wav,que es eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_205.wav,eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_206.wav,cara,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_209.wav,solo te puedo ayudar,That's what the problem.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_211.wav,a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_212.wav,uno,Uno.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_213.wav,seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_214.wav,ya esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_215.wav,uno,Culo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_216.wav,seis,Say.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_217.wav,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_218.wav,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_219.wav,dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_220.wav,cinco,5.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_221.wav,seis siete wye ocho,67 y 8.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_222.wav,dos,2.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_223.wav,aquí dice cuatro,Aquí dice cuatro.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_224.wav,cinco seis,Single say.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_225.wav,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_226.wav,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_227.wav,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_228.wav,siete wye ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_229.wav,cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_230.wav,siete,Here.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_231.wav,siete wye ocho,7 y 8.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_232.wav,cuatro,What?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_233.wav,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_234.wav,cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_235.wav,siete wye ocho,So that they get.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_236.wav,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_237.wav,el seis,They say.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_238.wav,el seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_239.wav,el cuatro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_240.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_241.wav,cuatro uno,"Cuatro, uno."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_242.wav,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_243.wav,tres,3.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_001.wav,hasta abajo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_002.wav,nomás eso,No matter.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_004.wav,esque ya lo hicimos los dos,Que ya lo hicimos nosotros.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_005.wav,que es una,Que es una.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_006.wav,condición,Condición.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_007.wav,un día normal,Un día normal.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_008.wav,que haces,¿Qué haces?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_009.wav,rutina,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_010.wav,es una condición,Es una condición.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_011.wav,y lo que trata de hacer esto,¿Lo que trata de hacer esto?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_012.wav,un número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_013.wav,la computadora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_014.wav,va a escoger un número,Vas a coger un número.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_016.wav,tu número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_017.wav,primero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_018.wav,te pone esto,Se pone esto.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_019.wav,esto significa que esta muy,Esto significa que está muy.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_02-05_Spanish_020.wav,pero si pones aquí esto,Pero si pones aquí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_002.wav,so sabes como,¿No sabes cómo?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_003.wav,terminaba como,¿Terminaba como?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_004.wav,y terminó en en veinte,Y terminó entre 20.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_005.wav,también aquí,También aquí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_006.wav,al once,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_007.wav,no no se te mira,No no se te mira.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_008.wav,anda bien cansado,Andan cansados.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_009.wav,binarios,Horarios.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_011.wav,mira kevin,Mira Kevin.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_012.wav,ohh ya le entendí,Ooo ya no entendí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_013.wav,que número les dijistes,¿Qué números les dijiste?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_014.wav,te falta hacer esto,¿Cómo hacer esto?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_015.wav,primero pones el número,Primero pones el número.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_016.wav,y el número te va a decir cuanto,¿Y el número de decir cuánto?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_017.wav,a ver dejame les pongo un número,Aléjame les pongo un número.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_018.wav,les decimos cual es el error,If you must call us.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_019.wav,si puedes ver alejandro,Si puedes ver a Alejandro.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_020.wav,estos son los números,Entonces los números.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_022.wav,el número que usan las computadoras,El número que usan las computadoras.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_023.wav,y esto lo que significa es prendido wye apagado,Y esto lo que significa es un prendido apagado.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_024.wav,este cero significa apagado,O cero significa apagado.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_025.wav,y es lo que usa la computadora,¿Qué es lo que usa la frontera?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_026.wav,y ahora tu dile alejandro de esto,Y ahora tú dile a Alejandro de esto.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_027.wav,dos a la potencia de cero son una,La potencia de 0 = 1.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_028.wav,a la potencia de dos son dos,Toda la potencia de 2.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_029.wav,pero el lo que quiere saber,¿Pero es lo que quieres saber?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_030.wav,se suma cada número que vez,Se suma cada número que ves.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_031.wav,esto es lo que da,Esto es lo que dan.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_032.wav,y es un prendido wye apagado,Sí es un premio y apagado.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_033.wav,prendido significa que,Vendo significa que.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_034.wav,y apagado pos no,People.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_035.wav,o sea si queremos hacer doce,"O sea, si queremos hacer 26."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_036.wav,quitamos los dos números mas grandes,Estamos un poco más grande.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_037.wav,treinta wye dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_038.wav,y ocho mas cuatro son doce,Y 8 + 4 = 12.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_039.wav,este wye este wye apagamos los otros dos,Este y hasta como nosotros.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_040.wav,ocho mas cuatro va a ser doce si me entiendes,¿Me entiendes?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_041.wav,aquí también abajito te dice,Aquí también navajito te dice.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_042.wav,el número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_044.wav,dos por uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_045.wav,por dos igual a cuatro,Cuatro.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_046.wav,y este tres,Y este 3.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_047.wav,dos mas,2 más.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_048.wav,por dos por dos por dos,Por 2 por 2 por 2.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_049.wav,si ponemos dos por,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_050.wav,se van a confundir aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_051.wav,o sea cada quien haga uno no,"¿O sea, no sé a quién haga uno, no?"
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_052.wav,si porque porque hablan español,Sí porque hablan español.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_053.wav,sino ya estuvieramos haciendo,Si no estuviéramos haciendo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_055.wav,por eso,Por eso.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_057.wav,doce es el mas fácil para mi,2 es más fácil para mí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_058.wav,trece uno uno cero cero uno,1311001.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_059.wav,el quince,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_060.wav,son todos prendidos,Son todos prendidos.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_061.wav,me lo se todo,Lo sé todo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_062.wav,yo me los se de memoria,Yo me lo sé de memoria.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_063.wav,uno uno cero uno uno cero,11001.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_064.wav,lo último es todo prendido,Este último estaba prendido.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_065.wav,porque te borras,Porque torras.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_066.wav,es uno uno cero,Eso no uno pero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_067.wav,uno uno uno cero,1110.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_068.wav,uno uno cero,110.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_069.wav,porque ocho mas cuatro doce,¿Porque 8 + 412?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_070.wav,mas dos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_071.wav,catorce,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_001.wav,pon los paréntesis,Con los paréntesis.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_002.wav,paréntesis,¿Pero entonces?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_003.wav,que entendistes de aquí,¿Qué entendiste?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_004.wav,ecuaciones,It was your.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_006.wav,tu las haces,Julia Salazar
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_010.wav,número,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_011.wav,un nombre,Un hombre.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_012.wav,flores,Flores.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_014.wav,esto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_015.wav,lo pusiste mal,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_017.wav,aplastarle este,Aplastarle este.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_018.wav,hola,Hola.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_021.wav,me va a quitar,Me va a quitar.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_022.wav,le dijiste que quitara,Le dijiste que quitar.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_023.wav,barcelona,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_025.wav,que paso ahí,¿Qué pasó ahí?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_026.wav,cuando dice,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_027.wav,hola,Hola.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_028.wav,ahí abajo dice,Allá abajo dice.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_029.wav,apuesta,Apuesta.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_030.wav,chiva,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_031.wav,ganador,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_032.wav,tuyo,Tuyo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_033.wav,y luego,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_034.wav,y luego,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_Spanish_037.wav,significado,
