path,GT,bilingual
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_004.flac,mejor,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_005.flac,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_006.flac,a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_008.flac,ya pero a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_009.flac,esto tiene varios valores,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_010.flac,tiene como que varias intensidades,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_011.flac,y aquí solo estamos trabajando,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_012.flac,uno y cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_013.flac,prendido o apagado,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_014.flac,vas a poder hacer los ojos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_015.flac,pero ya mas allá,Pero ya más allá
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_016.flac,como haces,Cómo hacer
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_017.flac,cero punto cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_018.flac,cero punto seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_020.flac,esto lo puedes hacer,propuesta
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_022.flac,solamente,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_023.flac,ceros,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_024.flac,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_029.flac,no se que hacer,música
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_031.flac,acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_032.flac,pero es,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_033.flac,todo lo que esta dentro,todo lo que está bien
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_034.flac,hazlo uno,hazlo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_035.flac,y todo lo que esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_037.flac,un cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_038.flac,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_039.flac,lo de afuera,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_040.flac,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_041.flac,con un solo color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_042.flac,va a ser como la sombra,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_044.flac,me entiendes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_045.flac,esta parte,escaparte
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_046.flac,todo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_048.flac,con un color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_050.flac,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_051.flac,para todo,para todo
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_052.flac,incluido el fondo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_053.flac,así que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_054.flac,toda la espada de un solo color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_055.flac,a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_056.flac,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_057.flac,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_058.flac,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_059.flac,que mas,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_060.flac,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_061.flac,ahora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_062.flac,para arriba,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_063.flac,ahora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_065.flac,la parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_067.flac,recuerda,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_068.flac,un solo color para todo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_069.flac,aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_071.flac,sube,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_072.flac,o sea,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_074.flac,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_075.flac,sube nomas,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_079.flac,y esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_081.flac,ahí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_083.flac,el otro extremo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_086.flac,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_087.flac,y ahí juntalo,y ahí
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_088.flac,este este,este este
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_089.flac,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_090.flac,los tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_091.flac,tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_092.flac,y este de acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_093.flac,queda,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_094.flac,si quieres metele una mas acá,quieres meterle una vaca
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_096.flac,claro,claro
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_098.flac,reflejo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_099.flac,bueno has lo que tu quieras la verdad,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_100.flac,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_103.flac,ahora acuérdate,ahora
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_104.flac,lo que esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_105.flac,esto es blanco,esto es blanco
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_106.flac,y esto es,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_107.flac,así que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_108.flac,traigamos eso de ahí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_109.flac,como,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_110.flac,esta parte,destape
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_111.flac,como el ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_112.flac,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_113.flac,si mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_114.flac,por ejemplo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_115.flac,esta parte la quieres blanca o negra,zapatillas blancas
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_117.flac,blanca,blanca
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_118.flac,ya entendí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_119.flac,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_120.flac,le tengo que poner el cero,qué tengo que poner
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_121.flac,y en las partes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_122.flac,y en esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_123.flac,tengo que poner,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_124.flac,en el seis,enel pse
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_125.flac,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_127.flac,aquí va a estar igual,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_128.flac,sabes que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_129.flac,mira,mira
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_130.flac,este código,ISSSTE
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_133.flac,así que,así que
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_135.flac,ta bien,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_136.flac,hazlo al revés,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_138.flac,en vez de uno pon cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_139.flac,has la prueba mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_142.flac,blanco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_144.flac,si le ponemos cero que pasa,el crucero qué pasa
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_145.flac,seguir blanco,blanco
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_147.flac,o sea que tengo que poner,O sea que tengo que poner
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_148.flac,el uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_150.flac,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_151.flac,y los ceros,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_153.flac,exacto,exacto
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_155.flac,los unos,los 1
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_158.flac,para sacar el color,para sacar el color
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_159.flac,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_160.flac,como para poner el color,Cómo para poner alcohol
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_165.flac,quien sabe,lanzar
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_166.flac,si quieres,si quieres
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_167.flac,ver la imagen,ver la imagen
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_168.flac,tanto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_169.flac,ponle acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_172.flac,te llamaron a ti,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_173.flac,y tu que haces,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_174.flac,la espada,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_175.flac,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_176.flac,vas a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_177.flac,es mejor la mía que la tuya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_178.flac,mira ves que esta quedando bien,Mira ves que está quedando
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_179.flac,que paso,Qué pasó
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_180.flac,cuantos años tiene,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_181.flac,estatura,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_182.flac,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_183.flac,como van chicos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_184.flac,que es eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_185.flac,muy interesante,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_186.flac,diez por diez,10 por 10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_188.flac,dile que si quiere por mientras ver la imagen,Dile que si quieres mientras duermes
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_192.flac,pa que vea la imagen,se vea la imagen
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_193.flac,no el ya sabe,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_194.flac,bueno no sabe,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_195.flac,todo eso en blanco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_199.flac,ven a ayudarme,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_201.flac,ayudame en los números,Dame los números
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_203.flac,que es eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_205.flac,eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_206.flac,cara,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_209.flac,solo te puedo ayudar,fútbol
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_211.flac,a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_212.flac,uno,uno
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_213.flac,seis,6
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_214.flac,ya esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_215.flac,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_216.flac,seis,Face
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_217.flac,siete,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_218.flac,ocho,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_219.flac,dos,2
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/flac_audios/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_220.flac,cinco,5
